,EmployeeNumber,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,YearlyIncome,Attrition
2899,6430,40.0,Non-Travel,663.0,Research & Development,9.0,4.0,Other,1.0,3.0,Male,81.0,3.0,2.0,Laboratory Technician,3.0,Divorced,3975.0,23099.0,3.0,Y,No,11.0,3.0,3.0,80.0,2.0,11.0,2.0,4.0,8.0,7.0,0.0,7.0,47700.0,No
2912,6443,31.0,Non-Travel,325.0,Research & Development,5.0,3.0,Medical,1.0,2.0,Male,74.0,3.0,2.0,Manufacturing Director,1.0,Single,9936.0,3787.0,0.0,Y,No,19.0,3.0,2.0,80.0,0.0,10.0,2.0,3.0,9.0,4.0,1.0,7.0,119232.0,Yes
2913,6444,36.0,Travel_Rarely,852.0,Research & Development,5.0,4.0,Life Sciences,1.0,2.0,Female,82.0,2.0,1.0,Research Scientist,1.0,Married,3419.0,13072.0,9.0,Y,Yes,14.0,3.0,4.0,80.0,1.0,6.0,3.0,4.0,1.0,1.0,0.0,0.0,41028.0,Yes
2914,6445,36.0,Travel_Rarely,852.0,Research & Development,5.0,4.0,Life Sciences,1.0,2.0,Female,82.0,2.0,1.0,Research Scientist,1.0,Married,3419.0,13072.0,9.0,Y,Yes,14.0,3.0,4.0,80.0,1.0,6.0,3.0,4.0,1.0,1.0,0.0,0.0,41028.0,Yes
2916,6447,32.0,Travel_Rarely,529.0,Research & Development,2.0,3.0,Technical Degree,1.0,4.0,Male,78.0,3.0,1.0,Research Scientist,1.0,Single,2439.0,11288.0,1.0,Y,No,14.0,3.0,4.0,80.0,0.0,4.0,4.0,3.0,4.0,2.0,1.0,2.0,29268.0,Yes
2917,6448,32.0,Travel_Rarely,529.0,Research & Development,2.0,3.0,Technical Degree,1.0,4.0,Male,78.0,3.0,1.0,Research Scientist,1.0,Single,2439.0,11288.0,1.0,Y,No,14.0,3.0,4.0,80.0,0.0,4.0,4.0,3.0,4.0,2.0,1.0,2.0,29268.0,Yes
2918,6449,32.0,Travel_Rarely,529.0,Research & Development,2.0,3.0,Technical Degree,1.0,4.0,Male,78.0,3.0,1.0,Research Scientist,1.0,Single,2439.0,11288.0,1.0,Y,No,14.0,3.0,4.0,80.0,0.0,4.0,4.0,3.0,4.0,2.0,1.0,2.0,29268.0,Yes
2919,6450,42.0,Travel_Frequently,748.0,Research & Development,9.0,2.0,Medical,1.0,1.0,Female,74.0,3.0,1.0,Laboratory Technician,4.0,Single,3673.0,16458.0,1.0,Y,No,13.0,3.0,3.0,80.0,0.0,12.0,3.0,3.0,12.0,9.0,5.0,8.0,44076.0,Yes
2920,6451,42.0,Travel_Frequently,748.0,Research & Development,9.0,2.0,Medical,1.0,1.0,Female,74.0,3.0,1.0,Laboratory Technician,4.0,Single,3673.0,16458.0,1.0,Y,No,13.0,3.0,3.0,80.0,0.0,12.0,3.0,3.0,12.0,9.0,5.0,8.0,44076.0,No
2921,6452,42.0,Travel_Frequently,748.0,Research & Development,9.0,2.0,Medical,1.0,1.0,Female,74.0,3.0,1.0,Laboratory Technician,4.0,Single,3673.0,16458.0,1.0,Y,No,13.0,3.0,3.0,80.0,0.0,12.0,3.0,3.0,12.0,9.0,5.0,8.0,44076.0,No
2928,6459,31.0,Travel_Rarely,746.0,Research & Development,8.0,4.0,Life Sciences,1.0,3.0,Female,61.0,3.0,2.0,Manufacturing Director,4.0,Single,4424.0,20682.0,1.0,Y,No,23.0,4.0,4.0,80.0,0.0,11.0,2.0,3.0,11.0,7.0,1.0,8.0,53088.0,Yes
2929,6460,31.0,Travel_Rarely,746.0,Research & Development,8.0,4.0,Life Sciences,1.0,3.0,Female,61.0,3.0,2.0,Manufacturing Director,4.0,Single,4424.0,20682.0,1.0,Y,No,23.0,4.0,4.0,80.0,0.0,11.0,2.0,3.0,11.0,7.0,1.0,8.0,53088.0,No
2930,6461,31.0,Travel_Rarely,746.0,Research & Development,8.0,4.0,Life Sciences,1.0,3.0,Female,61.0,3.0,2.0,Manufacturing Director,4.0,Single,4424.0,20682.0,1.0,Y,No,23.0,4.0,4.0,80.0,0.0,11.0,2.0,3.0,11.0,7.0,1.0,8.0,53088.0,No
2935,6466,35.0,Travel_Rarely,682.0,Sales,18.0,4.0,Medical,1.0,2.0,Male,71.0,3.0,2.0,Sales Executive,1.0,Married,5561.0,15975.0,0.0,Y,No,16.0,3.0,4.0,80.0,1.0,6.0,2.0,1.0,5.0,3.0,0.0,4.0,66732.0,No
2936,6467,35.0,Travel_Rarely,682.0,Sales,18.0,4.0,Medical,1.0,2.0,Male,71.0,3.0,2.0,Sales Executive,1.0,Married,5561.0,15975.0,0.0,Y,No,16.0,3.0,4.0,80.0,1.0,6.0,2.0,1.0,5.0,3.0,0.0,4.0,66732.0,Yes
2937,6468,35.0,Travel_Rarely,682.0,Sales,18.0,4.0,Medical,1.0,2.0,Male,71.0,3.0,2.0,Sales Executive,1.0,Married,5561.0,15975.0,0.0,Y,No,16.0,3.0,4.0,80.0,1.0,6.0,2.0,1.0,5.0,3.0,0.0,4.0,66732.0,No
2941,6472,49.0,Travel_Rarely,1245.0,Research & Development,18.0,4.0,Life Sciences,1.0,4.0,Male,58.0,2.0,5.0,Research Director,3.0,Divorced,19502.0,2125.0,1.0,Y,Yes,17.0,3.0,3.0,80.0,1.0,31.0,5.0,3.0,31.0,9.0,0.0,9.0,234024.0,No
2942,6473,47.0,Non-Travel,666.0,Research & Development,29.0,4.0,Life Sciences,1.0,1.0,Male,88.0,3.0,3.0,Manager,2.0,Married,11849.0,10268.0,1.0,Y,Yes,12.0,3.0,4.0,80.0,1.0,10.0,2.0,2.0,10.0,7.0,9.0,9.0,142188.0,No
2943,6474,47.0,Non-Travel,666.0,Research & Development,29.0,4.0,Life Sciences,1.0,1.0,Male,88.0,3.0,3.0,Manager,2.0,Married,11849.0,10268.0,1.0,Y,Yes,12.0,3.0,4.0,80.0,1.0,10.0,2.0,2.0,10.0,7.0,9.0,9.0,142188.0,Yes
2944,6475,45.0,Travel_Rarely,538.0,Research & Development,1.0,4.0,Technical Degree,1.0,1.0,Male,66.0,3.0,3.0,Healthcare Representative,2.0,Divorced,7441.0,20933.0,1.0,Y,No,12.0,3.0,1.0,80.0,3.0,10.0,4.0,3.0,10.0,8.0,7.0,7.0,89292.0,Yes
2947,6478,36.0,Travel_Rarely,429.0,Research & Development,2.0,4.0,Life Sciences,1.0,3.0,Female,53.0,3.0,2.0,Manufacturing Director,2.0,Single,5410.0,2323.0,9.0,Y,Yes,11.0,3.0,4.0,80.0,0.0,18.0,2.0,3.0,16.0,14.0,5.0,12.0,64920.0,Yes
2953,6484,42.0,Travel_Rarely,462.0,Sales,14.0,2.0,Medical,1.0,3.0,Female,68.0,2.0,2.0,Sales Executive,3.0,Single,6244.0,7824.0,7.0,Y,No,17.0,3.0,1.0,80.0,0.0,10.0,6.0,3.0,5.0,4.0,0.0,3.0,74928.0,No
2954,6485,31.0,Non-Travel,979.0,Research & Development,1.0,4.0,Medical,1.0,3.0,Male,90.0,1.0,2.0,Manufacturing Director,3.0,Married,4345.0,4381.0,0.0,Y,No,12.0,3.0,4.0,80.0,1.0,6.0,2.0,3.0,5.0,4.0,1.0,4.0,52140.0,Yes
2957,6488,19.0,Travel_Frequently,602.0,Sales,1.0,1.0,Technical Degree,1.0,3.0,Female,100.0,1.0,1.0,Sales Representative,1.0,Single,2325.0,20989.0,0.0,Y,No,21.0,4.0,1.0,80.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,27900.0,Yes
2958,6489,19.0,Travel_Frequently,602.0,Sales,1.0,1.0,Technical Degree,1.0,3.0,Female,100.0,1.0,1.0,Sales Representative,1.0,Single,2325.0,20989.0,0.0,Y,No,21.0,4.0,1.0,80.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,27900.0,Yes
2959,6490,19.0,Travel_Frequently,602.0,Sales,1.0,1.0,Technical Degree,1.0,3.0,Female,100.0,1.0,1.0,Sales Representative,1.0,Single,2325.0,20989.0,0.0,Y,No,21.0,4.0,1.0,80.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,27900.0,No
2960,6491,32.0,Travel_Rarely,117.0,Sales,13.0,4.0,Life Sciences,1.0,2.0,Male,73.0,3.0,2.0,Sales Executive,4.0,Divorced,4403.0,9250.0,2.0,Y,No,11.0,3.0,3.0,80.0,1.0,8.0,3.0,2.0,5.0,2.0,0.0,3.0,52836.0,Yes
2961,6492,32.0,Travel_Rarely,117.0,Sales,13.0,4.0,Life Sciences,1.0,2.0,Male,73.0,3.0,2.0,Sales Executive,4.0,Divorced,4403.0,9250.0,2.0,Y,No,11.0,3.0,3.0,80.0,1.0,8.0,3.0,2.0,5.0,2.0,0.0,3.0,52836.0,No
2962,6493,36.0,Travel_Rarely,885.0,Research & Development,16.0,4.0,Life Sciences,1.0,3.0,Female,43.0,4.0,1.0,Laboratory Technician,1.0,Single,2743.0,8269.0,1.0,Y,No,16.0,3.0,3.0,80.0,0.0,18.0,1.0,3.0,17.0,13.0,15.0,14.0,32916.0,Yes
2963,6494,36.0,Travel_Rarely,885.0,Research & Development,16.0,4.0,Life Sciences,1.0,3.0,Female,43.0,4.0,1.0,Laboratory Technician,1.0,Single,2743.0,8269.0,1.0,Y,No,16.0,3.0,3.0,80.0,0.0,18.0,1.0,3.0,17.0,13.0,15.0,14.0,32916.0,Yes
2964,6495,36.0,Travel_Rarely,885.0,Research & Development,16.0,4.0,Life Sciences,1.0,3.0,Female,43.0,4.0,1.0,Laboratory Technician,1.0,Single,2743.0,8269.0,1.0,Y,No,16.0,3.0,3.0,80.0,0.0,18.0,1.0,3.0,17.0,13.0,15.0,14.0,32916.0,Yes
2965,6496,32.0,Non-Travel,300.0,Research & Development,1.0,3.0,Life Sciences,1.0,4.0,Male,61.0,3.0,1.0,Laboratory Technician,4.0,Divorced,2314.0,9148.0,0.0,Y,No,12.0,3.0,2.0,80.0,1.0,4.0,2.0,3.0,3.0,0.0,0.0,2.0,27768.0,No
2977,6508,41.0,Travel_Rarely,334.0,Sales,2.0,4.0,Life Sciences,1.0,4.0,Male,88.0,3.0,4.0,Manager,2.0,Single,16015.0,15896.0,1.0,Y,No,19.0,3.0,2.0,80.0,0.0,22.0,2.0,3.0,22.0,10.0,0.0,4.0,192180.0,Yes
2978,6509,41.0,Travel_Rarely,334.0,Sales,2.0,4.0,Life Sciences,1.0,4.0,Male,88.0,3.0,4.0,Manager,2.0,Single,16015.0,15896.0,1.0,Y,No,19.0,3.0,2.0,80.0,0.0,22.0,2.0,3.0,22.0,10.0,0.0,4.0,192180.0,Yes
2987,6518,37.0,Non-Travel,1413.0,Research & Development,5.0,2.0,Technical Degree,1.0,3.0,Male,84.0,4.0,1.0,Laboratory Technician,3.0,Single,3500.0,25470.0,0.0,Y,No,14.0,3.0,1.0,80.0,0.0,7.0,2.0,1.0,6.0,5.0,1.0,3.0,42000.0,Yes
2988,6519,37.0,Non-Travel,1413.0,Research & Development,5.0,2.0,Technical Degree,1.0,3.0,Male,84.0,4.0,1.0,Laboratory Technician,3.0,Single,3500.0,25470.0,0.0,Y,No,14.0,3.0,1.0,80.0,0.0,7.0,2.0,1.0,6.0,5.0,1.0,3.0,42000.0,No
2989,6520,37.0,Non-Travel,1413.0,Research & Development,5.0,2.0,Technical Degree,1.0,3.0,Male,84.0,4.0,1.0,Laboratory Technician,3.0,Single,3500.0,25470.0,0.0,Y,No,14.0,3.0,1.0,80.0,0.0,7.0,2.0,1.0,6.0,5.0,1.0,3.0,42000.0,Yes
3006,6537,38.0,Travel_Rarely,903.0,Research & Development,2.0,3.0,Medical,1.0,3.0,Male,81.0,3.0,2.0,Manufacturing Director,2.0,Married,4855.0,7653.0,4.0,Y,No,11.0,3.0,1.0,80.0,2.0,7.0,2.0,3.0,5.0,2.0,1.0,4.0,58260.0,No
3007,6538,38.0,Travel_Rarely,903.0,Research & Development,2.0,3.0,Medical,1.0,3.0,Male,81.0,3.0,2.0,Manufacturing Director,2.0,Married,4855.0,7653.0,4.0,Y,No,11.0,3.0,1.0,80.0,2.0,7.0,2.0,3.0,5.0,2.0,1.0,4.0,58260.0,Yes
3008,6539,38.0,Travel_Rarely,903.0,Research & Development,2.0,3.0,Medical,1.0,3.0,Male,81.0,3.0,2.0,Manufacturing Director,2.0,Married,4855.0,7653.0,4.0,Y,No,11.0,3.0,1.0,80.0,2.0,7.0,2.0,3.0,5.0,2.0,1.0,4.0,58260.0,No
3016,6547,50.0,Travel_Rarely,797.0,Research & Development,4.0,1.0,Life Sciences,1.0,1.0,Male,96.0,3.0,5.0,Research Director,2.0,Divorced,19144.0,15815.0,3.0,Y,No,14.0,3.0,1.0,80.0,2.0,28.0,4.0,2.0,10.0,4.0,1.0,6.0,229728.0,Yes
3022,6553,41.0,Travel_Frequently,143.0,Sales,4.0,3.0,Marketing,1.0,1.0,Male,56.0,3.0,2.0,Sales Executive,2.0,Single,9355.0,9558.0,1.0,Y,No,18.0,3.0,3.0,80.0,0.0,8.0,5.0,3.0,8.0,7.0,7.0,7.0,112260.0,Yes
3023,6554,41.0,Travel_Frequently,143.0,Sales,4.0,3.0,Marketing,1.0,1.0,Male,56.0,3.0,2.0,Sales Executive,2.0,Single,9355.0,9558.0,1.0,Y,No,18.0,3.0,3.0,80.0,0.0,8.0,5.0,3.0,8.0,7.0,7.0,7.0,112260.0,Yes
3024,6555,41.0,Travel_Frequently,143.0,Sales,4.0,3.0,Marketing,1.0,1.0,Male,56.0,3.0,2.0,Sales Executive,2.0,Single,9355.0,9558.0,1.0,Y,No,18.0,3.0,3.0,80.0,0.0,8.0,5.0,3.0,8.0,7.0,7.0,7.0,112260.0,Yes
3025,6556,27.0,Travel_Rarely,1354.0,Research & Development,2.0,4.0,Technical Degree,1.0,2.0,Male,41.0,3.0,1.0,Research Scientist,2.0,Married,2226.0,6073.0,1.0,Y,No,11.0,3.0,3.0,80.0,1.0,6.0,3.0,2.0,5.0,3.0,1.0,2.0,26712.0,Yes
3035,6566,18.0,Non-Travel,287.0,Research & Development,5.0,2.0,Life Sciences,1.0,2.0,Male,73.0,3.0,1.0,Research Scientist,4.0,Single,1051.0,13493.0,1.0,Y,No,15.0,3.0,4.0,80.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,12612.0,Yes
3036,6567,48.0,Travel_Rarely,817.0,Sales,2.0,1.0,Marketing,1.0,2.0,Male,56.0,4.0,2.0,Sales Executive,2.0,Married,8120.0,18597.0,3.0,Y,No,12.0,3.0,4.0,80.0,0.0,12.0,3.0,3.0,2.0,2.0,2.0,2.0,97440.0,Yes
3037,6568,48.0,Travel_Rarely,817.0,Sales,2.0,1.0,Marketing,1.0,2.0,Male,56.0,4.0,2.0,Sales Executive,2.0,Married,8120.0,18597.0,3.0,Y,No,12.0,3.0,4.0,80.0,0.0,12.0,3.0,3.0,2.0,2.0,2.0,2.0,97440.0,No
3038,6569,48.0,Travel_Rarely,817.0,Sales,2.0,1.0,Marketing,1.0,2.0,Male,56.0,4.0,2.0,Sales Executive,2.0,Married,8120.0,18597.0,3.0,Y,No,12.0,3.0,4.0,80.0,0.0,12.0,3.0,3.0,2.0,2.0,2.0,2.0,97440.0,Yes
3039,6570,46.0,Non-Travel,849.0,Sales,26.0,2.0,Life Sciences,1.0,2.0,Male,98.0,2.0,2.0,Sales Executive,2.0,Single,7991.0,25166.0,8.0,Y,No,15.0,3.0,3.0,80.0,0.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,95892.0,Yes
3040,6571,30.0,Travel_Rarely,634.0,Research & Development,17.0,4.0,Medical,1.0,2.0,Female,95.0,3.0,3.0,Manager,1.0,Married,11916.0,25927.0,1.0,Y,Yes,23.0,4.0,4.0,80.0,2.0,9.0,2.0,3.0,9.0,1.0,0.0,8.0,142992.0,Yes
3041,6572,30.0,Travel_Rarely,634.0,Research & Development,17.0,4.0,Medical,1.0,2.0,Female,95.0,3.0,3.0,Manager,1.0,Married,11916.0,25927.0,1.0,Y,Yes,23.0,4.0,4.0,80.0,2.0,9.0,2.0,3.0,9.0,1.0,0.0,8.0,142992.0,No
3064,6595,22.0,Travel_Frequently,1368.0,Research & Development,4.0,1.0,Technical Degree,1.0,3.0,Male,99.0,2.0,1.0,Laboratory Technician,3.0,Single,3894.0,9129.0,5.0,Y,No,16.0,3.0,3.0,80.0,0.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,46728.0,Yes
3065,6596,22.0,Travel_Frequently,1368.0,Research & Development,4.0,1.0,Technical Degree,1.0,3.0,Male,99.0,2.0,1.0,Laboratory Technician,3.0,Single,3894.0,9129.0,5.0,Y,No,16.0,3.0,3.0,80.0,0.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,46728.0,No
3066,6597,51.0,Travel_Rarely,1178.0,Sales,14.0,2.0,Life Sciences,1.0,3.0,Female,87.0,3.0,2.0,Sales Executive,4.0,Married,4936.0,14862.0,4.0,Y,No,11.0,3.0,3.0,80.0,1.0,18.0,2.0,2.0,7.0,7.0,0.0,7.0,59232.0,Yes
3074,6605,58.0,Travel_Rarely,1055.0,Research & Development,1.0,3.0,Medical,1.0,4.0,Female,76.0,3.0,5.0,Research Director,1.0,Married,19701.0,22456.0,3.0,Y,Yes,21.0,4.0,3.0,80.0,1.0,32.0,3.0,3.0,9.0,8.0,1.0,5.0,236412.0,Yes
3083,6614,49.0,Travel_Frequently,1023.0,Sales,2.0,3.0,Medical,1.0,4.0,Male,63.0,2.0,2.0,Sales Executive,2.0,Married,5390.0,13243.0,2.0,Y,No,14.0,3.0,4.0,80.0,0.0,17.0,3.0,2.0,9.0,6.0,0.0,8.0,64680.0,Yes
3092,6623,29.0,Travel_Rarely,1246.0,Sales,19.0,3.0,Life Sciences,1.0,3.0,Male,77.0,2.0,2.0,Sales Executive,3.0,Divorced,8620.0,23757.0,1.0,Y,No,14.0,3.0,3.0,80.0,2.0,10.0,3.0,3.0,10.0,7.0,0.0,4.0,103440.0,Yes
3093,6624,29.0,Travel_Rarely,805.0,Research & Development,1.0,2.0,Life Sciences,1.0,2.0,Female,36.0,2.0,1.0,Laboratory Technician,1.0,Married,2319.0,6689.0,1.0,Y,Yes,11.0,3.0,4.0,80.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,27828.0,Yes
3094,6625,29.0,Travel_Rarely,805.0,Research & Development,1.0,2.0,Life Sciences,1.0,2.0,Female,36.0,2.0,1.0,Laboratory Technician,1.0,Married,2319.0,6689.0,1.0,Y,Yes,11.0,3.0,4.0,80.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,27828.0,Yes
3098,6629,29.0,Travel_Rarely,592.0,Research & Development,7.0,3.0,Life Sciences,1.0,4.0,Male,59.0,3.0,1.0,Laboratory Technician,1.0,Single,2062.0,19384.0,3.0,Y,No,14.0,3.0,2.0,80.0,0.0,11.0,2.0,3.0,3.0,2.0,1.0,2.0,24744.0,No
3099,6630,29.0,Travel_Rarely,592.0,Research & Development,7.0,3.0,Life Sciences,1.0,4.0,Male,59.0,3.0,1.0,Laboratory Technician,1.0,Single,2062.0,19384.0,3.0,Y,No,14.0,3.0,2.0,80.0,0.0,11.0,2.0,3.0,3.0,2.0,1.0,2.0,24744.0,Yes
3100,6631,38.0,Non-Travel,152.0,Sales,10.0,3.0,Technical Degree,1.0,3.0,Female,85.0,3.0,2.0,Sales Executive,4.0,Single,5666.0,19899.0,1.0,Y,Yes,13.0,3.0,2.0,80.0,0.0,6.0,1.0,3.0,5.0,3.0,1.0,3.0,67992.0,No
3101,6632,38.0,Non-Travel,152.0,Sales,10.0,3.0,Technical Degree,1.0,3.0,Female,85.0,3.0,2.0,Sales Executive,4.0,Single,5666.0,19899.0,1.0,Y,Yes,13.0,3.0,2.0,80.0,0.0,6.0,1.0,3.0,5.0,3.0,1.0,3.0,67992.0,No
3102,6633,54.0,Travel_Rarely,548.0,Research & Development,8.0,4.0,Life Sciences,1.0,3.0,Female,42.0,3.0,2.0,Laboratory Technician,3.0,Single,3780.0,23428.0,7.0,Y,No,11.0,3.0,3.0,80.0,0.0,19.0,3.0,3.0,1.0,0.0,0.0,0.0,45360.0,Yes
3106,6637,36.0,Travel_Rarely,928.0,Sales,1.0,2.0,Life Sciences,1.0,2.0,Male,56.0,3.0,2.0,Sales Executive,4.0,Married,6201.0,2823.0,1.0,Y,Yes,14.0,3.0,4.0,80.0,1.0,18.0,1.0,2.0,18.0,14.0,4.0,11.0,74412.0,Yes
3107,6638,36.0,Travel_Rarely,928.0,Sales,1.0,2.0,Life Sciences,1.0,2.0,Male,56.0,3.0,2.0,Sales Executive,4.0,Married,6201.0,2823.0,1.0,Y,Yes,14.0,3.0,4.0,80.0,1.0,18.0,1.0,2.0,18.0,14.0,4.0,11.0,74412.0,Yes
3108,6639,36.0,Travel_Rarely,928.0,Sales,1.0,2.0,Life Sciences,1.0,2.0,Male,56.0,3.0,2.0,Sales Executive,4.0,Married,6201.0,2823.0,1.0,Y,Yes,14.0,3.0,4.0,80.0,1.0,18.0,1.0,2.0,18.0,14.0,4.0,11.0,74412.0,No
3114,6645,41.0,Travel_Rarely,930.0,Sales,3.0,3.0,Life Sciences,1.0,3.0,Male,57.0,2.0,2.0,Sales Executive,2.0,Divorced,8938.0,12227.0,2.0,Y,No,11.0,3.0,3.0,80.0,1.0,14.0,5.0,3.0,5.0,4.0,0.0,4.0,107256.0,Yes
3115,6646,41.0,Travel_Rarely,930.0,Sales,3.0,3.0,Life Sciences,1.0,3.0,Male,57.0,2.0,2.0,Sales Executive,2.0,Divorced,8938.0,12227.0,2.0,Y,No,11.0,3.0,3.0,80.0,1.0,14.0,5.0,3.0,5.0,4.0,0.0,4.0,107256.0,Yes
3116,6647,41.0,Travel_Rarely,930.0,Sales,3.0,3.0,Life Sciences,1.0,3.0,Male,57.0,2.0,2.0,Sales Executive,2.0,Divorced,8938.0,12227.0,2.0,Y,No,11.0,3.0,3.0,80.0,1.0,14.0,5.0,3.0,5.0,4.0,0.0,4.0,107256.0,Yes
3120,6651,50.0,Travel_Frequently,809.0,Sales,12.0,3.0,Marketing,1.0,3.0,Female,77.0,3.0,3.0,Sales Executive,4.0,Single,9208.0,6645.0,4.0,Y,No,11.0,3.0,4.0,80.0,0.0,16.0,3.0,3.0,2.0,2.0,2.0,1.0,110496.0,No
3121,6652,50.0,Travel_Frequently,809.0,Sales,12.0,3.0,Marketing,1.0,3.0,Female,77.0,3.0,3.0,Sales Executive,4.0,Single,9208.0,6645.0,4.0,Y,No,11.0,3.0,4.0,80.0,0.0,16.0,3.0,3.0,2.0,2.0,2.0,1.0,110496.0,Yes
3122,6653,50.0,Travel_Frequently,809.0,Sales,12.0,3.0,Marketing,1.0,3.0,Female,77.0,3.0,3.0,Sales Executive,4.0,Single,9208.0,6645.0,4.0,Y,No,11.0,3.0,4.0,80.0,0.0,16.0,3.0,3.0,2.0,2.0,2.0,1.0,110496.0,Yes
3125,6656,38.0,Travel_Rarely,268.0,Research & Development,2.0,5.0,Medical,1.0,4.0,Male,92.0,3.0,1.0,Research Scientist,3.0,Married,3057.0,20471.0,6.0,Y,Yes,13.0,3.0,2.0,80.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,36684.0,Yes
3126,6657,38.0,Travel_Rarely,268.0,Research & Development,2.0,5.0,Medical,1.0,4.0,Male,92.0,3.0,1.0,Research Scientist,3.0,Married,3057.0,20471.0,6.0,Y,Yes,13.0,3.0,2.0,80.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,36684.0,Yes
3127,6658,38.0,Travel_Rarely,268.0,Research & Development,2.0,5.0,Medical,1.0,4.0,Male,92.0,3.0,1.0,Research Scientist,3.0,Married,3057.0,20471.0,6.0,Y,Yes,13.0,3.0,2.0,80.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,36684.0,No
3128,6659,34.0,Travel_Rarely,943.0,Research & Development,9.0,3.0,Life Sciences,1.0,4.0,Male,86.0,3.0,3.0,Healthcare Representative,4.0,Divorced,8500.0,5494.0,0.0,Y,No,11.0,3.0,4.0,80.0,1.0,10.0,0.0,2.0,9.0,7.0,1.0,6.0,102000.0,No
3129,6660,34.0,Travel_Rarely,943.0,Research & Development,9.0,3.0,Life Sciences,1.0,4.0,Male,86.0,3.0,3.0,Healthcare Representative,4.0,Divorced,8500.0,5494.0,0.0,Y,No,11.0,3.0,4.0,80.0,1.0,10.0,0.0,2.0,9.0,7.0,1.0,6.0,102000.0,Yes
3130,6661,34.0,Travel_Rarely,943.0,Research & Development,9.0,3.0,Life Sciences,1.0,4.0,Male,86.0,3.0,3.0,Healthcare Representative,4.0,Divorced,8500.0,5494.0,0.0,Y,No,11.0,3.0,4.0,80.0,1.0,10.0,0.0,2.0,9.0,7.0,1.0,6.0,102000.0,No
3131,6662,34.0,Travel_Rarely,665.0,Research & Development,6.0,4.0,Other,1.0,1.0,Female,41.0,3.0,2.0,Research Scientist,3.0,Single,4809.0,12482.0,1.0,Y,No,14.0,3.0,3.0,80.0,0.0,16.0,3.0,3.0,16.0,13.0,2.0,10.0,57708.0,Yes
3132,6663,34.0,Travel_Rarely,665.0,Research & Development,6.0,4.0,Other,1.0,1.0,Female,41.0,3.0,2.0,Research Scientist,3.0,Single,4809.0,12482.0,1.0,Y,No,14.0,3.0,3.0,80.0,0.0,16.0,3.0,3.0,16.0,13.0,2.0,10.0,57708.0,Yes
3133,6664,34.0,Travel_Rarely,665.0,Research & Development,6.0,4.0,Other,1.0,1.0,Female,41.0,3.0,2.0,Research Scientist,3.0,Single,4809.0,12482.0,1.0,Y,No,14.0,3.0,3.0,80.0,0.0,16.0,3.0,3.0,16.0,13.0,2.0,10.0,57708.0,Yes
3139,6670,29.0,Travel_Rarely,1329.0,Research & Development,7.0,3.0,Life Sciences,1.0,3.0,Male,82.0,3.0,2.0,Healthcare Representative,4.0,Divorced,6623.0,4204.0,1.0,Y,Yes,11.0,3.0,2.0,80.0,2.0,6.0,2.0,3.0,6.0,0.0,1.0,0.0,79476.0,No
3140,6671,29.0,Travel_Rarely,1329.0,Research & Development,7.0,3.0,Life Sciences,1.0,3.0,Male,82.0,3.0,2.0,Healthcare Representative,4.0,Divorced,6623.0,4204.0,1.0,Y,Yes,11.0,3.0,2.0,80.0,2.0,6.0,2.0,3.0,6.0,0.0,1.0,0.0,79476.0,Yes
3142,6673,29.0,Travel_Rarely,598.0,Research & Development,9.0,3.0,Life Sciences,1.0,3.0,Male,91.0,4.0,1.0,Research Scientist,3.0,Married,2451.0,22376.0,6.0,Y,No,18.0,3.0,1.0,80.0,2.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,29412.0,Yes
3152,6683,29.0,Travel_Rarely,992.0,Research & Development,1.0,3.0,Technical Degree,1.0,3.0,Male,85.0,3.0,1.0,Research Scientist,3.0,Single,2058.0,19757.0,0.0,Y,No,14.0,3.0,4.0,80.0,0.0,7.0,1.0,2.0,6.0,2.0,1.0,5.0,24696.0,No
3153,6684,29.0,Travel_Rarely,992.0,Research & Development,1.0,3.0,Technical Degree,1.0,3.0,Male,85.0,3.0,1.0,Research Scientist,3.0,Single,2058.0,19757.0,0.0,Y,No,14.0,3.0,4.0,80.0,0.0,7.0,1.0,2.0,6.0,2.0,1.0,5.0,24696.0,Yes
